Omega_m,Omega_k,H0,eta,gamma,lambda_param
0.3112964808807185,0.001248685655620585,67.53532775445254,0.14984367449121372,0.023763129305922535,0.057253773237168196
0.31165018947632384,0.0010710676391180274,67.85086357357712,0.1718890486083539,0.02120556787589936,0.09969602816629856
0.3083990746021698,0.0006381464570823483,67.25697085580113,0.10217973197396808,0.019957404600420312,0.0870075654962206
0.31763700738372136,0.0011270658390432414,67.62156303259557,0.14137529299289792,0.013906583861570114,0.05829477518533813
0.31967361902107266,0.0009764665395614293,67.70580986838041,0.1798103201673769,0.026167990504504225,0.06674162254041774
0.3177466371969113,0.0009089065887500519,66.52857040414193,0.13622702677484907,0.019211613608537372,0.0705392193738073
0.3250469546000852,0.0010489914186344008,67.18635570300187,0.18356049688992243,0.02721936096170503,0.07052854841799028
0.3149664238870257,0.0010949266971133585,67.7588741613967,0.1805391078452757,0.02178443716852734,0.08339575283227663
0.3190124499335551,0.001141518364394924,67.47527670096736,0.1464928303437541,0.02910113683448578,0.06435472373412607
0.30844979474316414,0.0012356505695096005,66.8574636797766,0.13492359598755296,0.023425286133465267,0.09592205120682902
0.3126774017851536,0.0010816271825556713,66.3393486021945,0.1413907458945584,0.015271921475116485,0.09468705177051986
0.31917322654539465,0.0007248731822427276,67.20637208697316,0.209286133316033,0.018542338078955153,0.08828975964399384
0.3200946126644589,0.0009052709084697618,67.32993400898457,0.1911117622794646,0.02032346015731214,0.07966362663090776
0.3132361983140149,0.0015886096670537243,66.98875236107209,0.15088399235155497,0.017504868451566704,0.09306171272727307
0.3145704044888516,0.0011448982120763455,67.42009567355176,0.1340124683127306,0.019491756731271823,0.07486078415793987
0.3058927575199151,0.0014738574601622994,67.57268243383781,0.15069194381836903,0.015532243365671564,0.06813266707925186
0.31285782479516033,0.0012790868164398372,67.64168861170502,0.15360801931218557,0.02102288512439649,0.0968516446842961
0.3203422989811187,0.0010483604143111498,66.37051405152842,0.11940274903498485,0.02194964779604376,0.08376314135528515
0.3184512300966394,0.0010602814139562234,66.80800025892059,0.14984094919195098,0.016983562371175525,0.06873913539127913
0.31800399432828724,0.000992683992024631,67.232058487691,0.17841529947066978,0.02876101717392765,0.07273386449437631
0.3152986421230858,0.0006524390768307001,67.60031271503573,0.1066147963320211,0.021254053045121835,0.06795358024352098
0.31504237895176906,0.001003609450493645,67.56547828569101,0.1670114311981567,0.017733036535508354,0.10933262288242906
0.31103807316315935,0.0012421349105084395,67.5581853781082,0.17962035331125992,0.014481842800139132,0.07906147656175787
0.3191929705212152,0.0008800720010357593,67.19896446437305,0.1351071810628295,0.021239771557588674,0.08136656966880502
0.31752583766633635,0.001082390599812362,67.22239395632981,0.1869660424383943,0.01995804586874659,0.0898182857179291
0.3179521130879568,0.0011703182091786395,67.05410170726287,0.13212224756368804,0.024132163629145775,0.06076958526089492
0.3118437909439945,0.0008180639121375049,67.68264153380446,0.1581449012227893,0.020426518940112128,0.09544820899429335
0.3020799424807725,0.0009097394271312671,66.97339470914937,0.1409442282527365,0.016225124870925093,0.06988230803818221
0.32158291627052216,0.0007964177019045682,67.71701528597961,0.1409390837852601,0.027682873184710327,0.10645024429172723
0.31212697526394956,0.0008355668786621186,67.44729836001781,0.13380212139556494,0.022742499518028744,0.0743101190497811
0.3098233454157413,0.0007424789432693877,67.34108131904884,0.16406723605982645,0.019983565153606567,0.09456460022144779
0.319160873471484,0.0008199103077243947,67.08418163209389,0.16752252552782332,0.021658554125798955,0.0415480282432137
0.3126479241604852,0.0012838911361595679,66.79067241831106,0.14651828940972467,0.022896167826246636,0.061373003858710445
0.3213596183042797,0.0008169045941819415,67.08798584232122,0.11672073108553768,0.01528457354442626,0.0745958926150356
0.3187020356974602,0.001025291843812138,67.22139711517755,0.15727291383259095,0.02163077687985124,0.048538255028126635
0.3191014159392029,0.0008994262492658089,66.36500978913587,0.15770633026644595,0.019199506106824436,0.08801326673262107
0.3068042657327968,0.001235773187407388,67.27711083475944,0.14301555473811217,0.023029199942519007,0.08369437188154373
0.32227166391231843,0.0012622324593207232,67.74823009457093,0.1909463196051586,0.01803927230157489,0.06413758525210184
0.3165675031874031,0.0011728139964277894,67.59823152028223,0.11202962690728495,0.01858119257961167,0.07876062055203252
0.3127843371645228,0.0010612269106205512,67.15159353218857,0.09700247466416792,0.027651484394256232,0.09109715844884687
0.3158603308040535,0.0009537880926318203,67.3797132453344,0.13119079730695357,0.025923648363528548,0.04745425724695039
0.3043425886026101,0.0007616250591617501,67.12641088084276,0.16433976428410332,0.007817755280130768,0.059897664756480146
0.317451916868884,0.0013887057762244394,67.42247950800099,0.12371557333902165,0.025627047929857247,0.07397367551164984
0.3088237709509076,0.0008480653964494894,68.00684528597249,0.12543766887390026,0.020705391894968974,0.07935585439948714
0.3068839782849388,0.0011327292694065683,67.76676949710244,0.16987349073209754,0.018167271748403956,0.07812082867597685
0.30586584488269264,0.0012119131145246795,67.57873360839096,0.15863860222434822,0.016971301057169402,0.09233942178153566
0.3216761302499396,0.0008889439006189341,67.15298833679884,0.15667240092145318,0.01720352948688005,0.08615816868483095
0.31122441963784325,0.0012076025054631925,67.67497412503683,0.16597286514770715,0.01828025622096634,0.0894495226085659
0.324202366259499,0.001152842640667771,66.65151168042331,0.13822056207472366,0.016491469665272627,0.058151864007934526
0.31178519122168624,0.001345592767076353,67.25401153756383,0.1392833662966616,0.015581601355709431,0.0811723578219907
0.30475585225444235,0.0009061307067146578,67.60515879632605,0.16662492326891276,0.01683847939662436,0.07439286236143085
0.30830085336030805,0.000742827196544057,67.67097690990005,0.1170676040420324,0.02229357542026275,0.10093107822503151
0.32241486972004163,0.0008989020489110978,67.64135148589061,0.09871744353283343,0.02120036059428319,0.0816159345606685
0.31406461093238,0.0010417707085068663,67.48382888946807,0.13803446400655933,0.023223425806207426,0.06896419097925957
0.3117102762210564,0.0010116425454170113,67.27779550878476,0.1694100856485109,0.020734520643159785,0.0917875191393256
0.3159601093551167,0.0009213124207450899,67.58594990732712,0.15387787307669648,0.015773282677420834,0.08744946693796972
0.31801069641700525,0.0006181605082045514,66.95979836295375,0.16771770459482935,0.022977763693974425,0.0666759749103928
0.32170439289541475,0.0010940965992258214,67.00523554941684,0.1016252308602672,0.01698124288450034,0.07377265445846237
0.3236909953793576,0.00139446889581644,67.38592856411333,0.1552564265914403,0.023586457207955738,0.07402830310587458
0.31284138812526546,0.0010928502476246008,67.43274300993767,0.16303888360677468,0.016336319988172157,0.09741191638419305
0.30704371388350776,0.0011218271038107028,66.59324162500285,0.11693165927995425,0.0182500934943859,0.08204862810817663
0.31251920903326036,0.0011144890612310204,67.5511614799988,0.16782732458257052,0.019554433437728343,0.08990173717840258
0.31656168303949733,0.00107940933397648,67.68454591872614,0.14543506538036677,0.023697619204227797,0.07160092418304875
0.30921744644273635,0.001186333193373619,67.32754020026415,0.21864074413693801,0.021703989008509582,0.08402200436709162
0.30925709451062977,0.0010790747362371333,68.35727583897928,0.09792357041537508,0.0210800052886037,0.09855041354394486
0.3170627272892993,0.0009374645660693449,67.07316725534763,0.17948963045651928,0.028542675140221224,0.0735838485212403
0.3147080858905773,0.0008408022179982492,67.20834339137751,0.1389343637799003,0.013652067355099419,0.08072732205756665
0.31519678197246953,0.000950205268943865,67.19407189942658,0.11080551056787899,0.016846489429197798,0.05855040615643589
0.3104490279917996,0.0010628258992901331,67.32800120325777,0.13588003169800517,0.016675246087844035,0.06751662865134958
0.3136175957147654,0.0009367834077754053,67.22193557855415,0.15438202255076172,0.013917390760310903,0.07398335662003265
0.30945460113439016,0.0010628677366262861,66.76913957126595,0.171861733399996,0.018121921948455893,0.06308741036572418
0.32034119046674875,0.0010878300267400836,67.13044971558068,0.18760517862704001,0.023751076655186824,0.0988296051628277
0.32121149600834253,0.0011666358862540364,67.31899930777489,0.18070354104019987,0.018633410405936995,0.0664298946963773
0.30392287282657143,0.001256558993767796,67.87600027446604,0.1257962135237966,0.019667988112054762,0.09080197888175869
0.30942293483884553,0.0010156014836957715,68.28494217481662,0.17399378792212067,0.014109780688478873,0.08180254356297215
0.30602082446945955,0.0007384446869704679,67.92089903709727,0.15699955401378007,0.01781389769935861,0.07946277922765695
0.31109985639355864,0.000930979180636162,67.0343408075375,0.13294413051863327,0.019153205137649666,0.10129245467447737
0.31449937218125784,0.00100881251348132,67.06775996353701,0.14312605635001793,0.023569601690188458,0.04509099554608631
0.30630212868180884,0.0006328462487645819,67.29308199744607,0.13167361883277134,0.014300334408327117,0.07605692654765343
0.3094688411212481,0.0012777329040204964,68.1095147333185,0.14885312386453847,0.019179965017115448,0.06279429495151836
0.30897625576751103,0.0010284755825020933,67.29052189808361,0.13121786870723523,0.025347272120275564,0.04957869386300444
0.3162436039763937,0.001076270566916057,66.80244685397427,0.1243561363159989,0.019219666857506944,0.06107902399363463
0.3154160660222175,0.0012731052925052532,67.14950560247972,0.15901973993900376,0.012537754343525286,0.07925856302504607
0.31066957467997647,0.0008739714339715307,67.67796352076415,0.16246080260997164,0.026116703109392767,0.06811979306190331
0.3160609252328364,0.0011148083861768061,67.64977491629635,0.1436852689978929,0.023939587770153332,0.09244920384737723
0.3117199194924764,0.000978027175379613,67.2759090000735,0.17945597999052737,0.024477588700315165,0.07579231228088004
0.3133700693380437,0.0009631826265968161,67.64703416289521,0.1420100965106124,0.014024865413018426,0.07412892467918586
0.32504071254179123,0.0008455615224391242,66.40526767493033,0.1410361854621126,0.027049822903388858,0.07419578574240861
0.3230427663107421,0.0013331206427373056,67.40360827871373,0.16319124659395104,0.017906895659555208,0.07752258390805691
0.3072025125784344,0.0009248999919848858,67.72148787697482,0.14495421154630325,0.01896224422311908,0.0727228219758587
0.31997839450727505,0.0011398928493791404,67.01019742443509,0.1499503477676013,0.018188891336031986,0.06623119453653756
0.31986837932694956,0.0006249985225056127,67.00873781467156,0.0900299151757615,0.02478774872782083,0.09383777325964054
0.3081104202674843,0.0012359977059379574,66.57609177583934,0.1483842698489734,0.020280806589978818,0.06963857424416581
0.31991266586252914,0.0012104422311914117,68.02775614982049,0.10597449343816101,0.022926964130350506,0.07324710075480721
0.3242275915104753,0.0010194868220594607,67.05753532965095,0.11991813686702597,0.021303604091537472,0.08544107620135466
0.3082647311625335,0.0009546115067724151,67.46123817670208,0.11728758160862338,0.02061983198522832,0.0837811186923588
0.30949498307391443,0.0010800000011227133,67.61364515742302,0.124020587468722,0.017212863745015218,0.06559842906480925
0.321105968801061,0.0014577581321760578,67.99506853863942,0.13537636122845817,0.028248562349231066,0.0903247291616612
0.31662897186495387,0.000647352660219303,67.29536293492603,0.13681066984245382,0.015146425485979085,0.08706505509757607
0.3183088576514371,0.0011564054775148255,67.13343948661306,0.1632783296979139,0.022649015896138738,0.08166962251280882
0.31704353529840296,0.0008176765395692195,67.43268841239963,0.15311491972509803,0.022506626368429115,0.07253024724127763
0.3173441755255689,0.0009960163207400538,67.89931371614776,0.10427528813718631,0.025617425144609705,0.07289903964217888
0.3070411672301335,0.0009504239761842674,67.28852753681167,0.14991577666357658,0.026552360129517116,0.07597304345497587
0.3212839062397287,0.0009143363484404489,66.95895498573469,0.1553198706714188,0.0204504456023329,0.06052252088308351
0.32201753995456667,0.0009979069741894542,66.71288172050755,0.14044297012618195,0.02312157722369901,0.07841097327104565
0.31362365553559185,0.0007731657709444419,66.8470550984658,0.14659962253114583,0.02805949484181004,0.09238153060670498
0.3147391383011168,0.0012058360872255936,67.7230444289108,0.1523771328841323,0.020739292932310992,0.09214556784751035
0.30581335498466566,0.0006411712977602799,67.22533771995114,0.16558579074561833,0.016734266099739294,0.07328722343085321
0.318085528536107,0.0011079529025656684,67.1048412178333,0.11177776028835709,0.019462127549202315,0.09496124909088305
0.31843234465028486,0.0009346928294930858,67.05929376626274,0.14238070811128806,0.015781416005542132,0.10758856831794167
0.31462685389800416,0.0007658150212385093,67.39571926128407,0.18269173025532776,0.02248726724397889,0.07425688697105759
0.321746120159223,0.001040476674119739,67.25942886061846,0.18058321009085299,0.02525782483256254,0.08937272059648252
0.3129955366141204,0.0006886097826587044,67.24528449963792,0.16757154933884294,0.020515834031729848,0.04505785055963812
0.3183876355553616,0.0010079427643439269,67.92671604968051,0.16034696773098053,0.01451615980218544,0.06012779907727013
0.3088820139678473,0.0007154246184376892,68.00596683838188,0.18605659921324802,0.02508660334023071,0.0803668154400028
0.31485868709475456,0.0010922544168635662,66.68379089737822,0.1921105040369533,0.013894804153736886,0.06389900406222418
0.313953874452583,0.0008151285332739249,67.49758894708005,0.14503116027492238,0.014816180888307837,0.10958803067083672
0.31635184753224566,0.0009098011965941381,67.03371791857901,0.12570305380436864,0.020286646450021126,0.0879681953094483
0.31278283842699983,0.0010587898775886325,67.25573453217834,0.1417832766946366,0.022007140982701998,0.09348747470287196
0.31421116442596997,0.0008454915776315528,67.48989692175321,0.21922399681675722,0.022688989995033416,0.0785646039075912
0.31995628302864904,0.0009884072000663395,67.27065763488902,0.11190480411732052,0.020735441791814108,0.06395187970204522
0.3123794145765707,0.0006972338997510293,67.4567931498636,0.1371775997908234,0.02804017506053943,0.07121784576737679
0.3053605373955679,0.0011261751207192311,67.6426474865334,0.11550810349266948,0.021260673364332808,0.08281570719439539
0.32549750342523254,0.0013529827611101543,67.48372225622694,0.15086956884617986,0.025138672407011745,0.06943126992386484
0.3232887244721429,0.0015584417735819923,67.0883287522496,0.12033810633541804,0.024147818256378795,0.089067879875908
0.3072464238293663,0.0010182336293332879,67.09573616507247,0.14549872647482678,0.015828505071181883,0.08967122453806958
0.3191382468314712,0.0011576408281594374,66.75532377542042,0.10314781131956854,0.020321078050857914,0.07907471955909383
0.31198215137669194,0.0006438748654185022,67.0013534750413,0.16220527529694695,0.029493282053124077,0.05161547369474501
0.31658092329198634,0.0013005468652611176,68.18406871199738,0.17611394089876342,0.01898259658423897,0.10472177400498939
0.31676534477408097,0.0011552457009448213,67.02735849887999,0.13916929669254044,0.018301517902573238,0.07580990714965724
0.31359355319810206,0.0009032133110097534,66.85878089877359,0.14489200983725883,0.02168230232590809,0.11963914972706555
0.31029740600648165,0.0012474361600578019,67.4943697019748,0.1442416336931798,0.019125920282959792,0.08878803544528292
0.31085675368610244,0.0009491047846709317,67.31364680109742,0.15216094553017556,0.017825181681991046,0.07585067384901914
0.30950284850711257,0.0009083949633970888,67.27785084052333,0.14712209949977215,0.019066866422809654,0.08571732814747006
0.31000906675061735,0.0010950669850854982,67.95179930589308,0.16566668990590594,0.026728038685474503,0.048710717243820825
0.31459693025970387,0.0007873291000339362,67.59063320373451,0.17635990006937174,0.020453525234089713,0.0943921360485395
0.3107054400653355,0.0012043249528799896,67.13740296868454,0.1292763618826798,0.015687699868981154,0.11750411856294214
0.3190923123942757,0.0007888020376146314,67.18172011461145,0.14088544466619116,0.014953013847647344,0.04766149789234932
0.32392347693201556,0.0007899890420353628,67.14891366415961,0.16873724732526912,0.02982721972821788,0.07468886485261439
0.31151968055177975,0.0008180620423183331,67.7273906410637,0.11530161189464225,0.02010666252226359,0.07741992815812711
0.3164364270032123,0.0011519000075032246,67.23057799562969,0.10267341051755188,0.022738314003861674,0.09212842943744597
0.3179981106618176,0.0008766449276960584,66.60687552896925,0.153205266916665,0.017914491094641563,0.11058963511248304
0.31783201362551566,0.0007304008431265663,67.33970573493157,0.1594159674546213,0.022283943877085665,0.08474323183893347
0.3154557316074965,0.0008788640000128405,66.71444907952628,0.13138709567706736,0.02683731860640613,0.1111268773632329
0.31945609451015833,0.0009935915258639026,68.27737685273706,0.13469102575522954,0.018390947265024982,0.08155648715326994
0.31789349371608394,0.0007638055032671229,66.95441947618416,0.13051557659995933,0.022834347119794332,0.08577135728194345
0.30757402546603624,0.0007696637781931313,67.29201679854975,0.128060719495078,0.015377014896438449,0.08392353349240382
0.32021493638633564,0.0014222592668199168,67.46844514857447,0.1639504038739058,0.02909146447346717,0.0973044967450763
0.32032374502360045,0.0008278869192372226,67.23876357251473,0.1208485347990543,0.022074143720978302,0.07266518412834695
0.3104202833749285,0.0009353915262453986,67.2381872313842,0.14189297418703298,0.019348824622590834,0.09127430138142263
0.31522762701268564,0.0009265525998401428,67.53716746018756,0.12717726814715838,0.019808503506855347,0.06053805090615359
0.3190999739568664,0.0009157286384459117,68.00101070269443,0.11452835355427204,0.01895984730194266,0.07473243843022886
0.3137441170825238,0.0011242693479938204,67.68235381436327,0.16801409801917572,0.019164379343506028,0.06944884565591788
0.3214378682865961,0.0011896285900944098,67.98097582900088,0.1360440198900086,0.011210019430601362,0.08031942337926913
0.3291832349677162,0.0009388091136936816,66.92041997460073,0.1523341218496774,0.020608137071612978,0.07425880375894328
0.3102840838041901,0.0007527043426815302,67.49329230596724,0.11331425476457677,0.020440485277577154,0.09598200538685463
0.30671373238107735,0.0012548880455697806,67.42520334186447,0.13093539256360104,0.02295464614904191,0.06581997857242536
0.31682291157362924,0.0009809317817606636,67.50745834250422,0.16539002125598512,0.018907425014233897,0.05303026096283481
0.31932937503075687,0.0013460643629714338,67.93801742766694,0.2075072434844421,0.017915854743435912,0.05864074270432664
0.3136148017569314,0.0005508828204869674,67.26726855708733,0.10254703051902282,0.0209689002221881,0.09391252069451979
0.3237195639799262,0.001039080644256664,67.18968858604728,0.1433745207083432,0.014550527527638066,0.06445663985025667
0.3069683652016605,0.0013837212667752417,67.58427193491583,0.1574824537573005,0.02157369275013834,0.08496766623281063
0.3191575117381897,0.0009293471729123684,66.61315485442235,0.13382969647549647,0.013552722961913118,0.07457818745127881
0.31136483507544666,0.0009549013153330728,67.26052213936869,0.16753900570086483,0.025483274595323187,0.09136366082129882
0.3253162674372438,0.0010591023383180677,67.30363697050011,0.1280651485748128,0.0237370798226431,0.07553851442325085
0.3269550921190087,0.0008882408362230086,66.97344938115108,0.15153849618498275,0.017295256494303947,0.12046522774175704
0.31040006047329993,0.0009375856135894534,67.80396478476976,0.13599234619653772,0.02364455205335215,0.10747175523727757
0.31170265718454854,0.0009324369811617194,66.91385906671582,0.17604691490795976,0.021446056897015526,0.07427184729391462
0.3201575273218788,0.0008745158531147253,67.3029333196872,0.13244361643018107,0.016963959075660562,0.07221798116357521
0.3126772161012629,0.001245771310040112,67.48312603463565,0.13990690268541012,0.012908495371083644,0.12598489226212692
0.31472753269240655,0.001092215606459287,67.92844965581997,0.16975084786243455,0.02226574273370581,0.06281723558007116
0.3151523305232545,0.0010501256464206603,67.35556629735004,0.12435511084086413,0.017822872611459862,0.07817464678122477
0.30348196106281405,0.0011617142013780233,67.75318450953385,0.14958125130556216,0.02537987827878432,0.07933673379558141
0.31491697352343456,0.0009471288333593067,67.65425006685639,0.10608171009520816,0.021056134935527406,0.07896493153278139
0.31086163335561495,0.0008451592363294199,67.41185217359104,0.12297753045153127,0.018201669214010733,0.05291932419204211
0.31204126306560137,0.0008794751390770885,66.90240436852515,0.15678901934548847,0.028191354932361887,0.0864490361451391
0.3236617920208129,0.0010003566082209217,66.75747603842018,0.12521395728066664,0.02330578597041202,0.06444474862911524
0.3074609586343245,0.0007881576583254196,67.40473226859606,0.1354748225680528,0.006379653939583578,0.10053983686253606
0.3198792311204879,0.0008999477966826649,67.1320673129609,0.15934098724710255,0.019054432924836537,0.05716052436348067
0.31332622241800917,0.0008967766716257131,67.74608965850614,0.13467871875362059,0.015463644031950309,0.07989198891063215
0.313321438989025,0.001424911245965803,67.6732597376014,0.16692536768397623,0.01780080824911877,0.04575819029572168
0.31974223137631025,0.0004452370120132166,67.28246338233645,0.15296024411217948,0.020421070404325857,0.04668424440488914
0.3170403077674133,0.0009640760557188733,66.87376057194467,0.15802071157426356,0.022416194034350186,0.06640972062561051
0.31842367798331717,0.0013451387585629543,67.57450893083505,0.17654220877098623,0.022045462968454298,0.06852684876494458
0.32080910796319717,0.0010243688928264908,66.93246123262324,0.1553559304401235,0.02531149230625921,0.10098589619484152
0.3130121497009001,0.0011506834946842185,67.04144515236904,0.1833934876807949,0.02354639351003467,0.07839112245607152
0.3113265795929535,0.0010199652630199535,66.94864538994963,0.16895903250986993,0.02329898771650202,0.0983861035136733
0.30848909684065323,0.0008665333237567039,67.30182957078522,0.13596059411380748,0.0218059692925331,0.07330320107984985
0.31004753682012626,0.0005516168130982174,67.85148078030963,0.17774240572548924,0.026147195410903608,0.08809127774320498
0.33269456655185237,0.0010410911374072605,67.35788283450611,0.15406891848076773,0.01973489382723633,0.06811787024621649
0.32246807748442075,0.0008448786790795218,67.17384814918037,0.1389223667008084,0.019838786925059238,0.06709790396352099
0.30689355380275185,0.0008399329187669393,66.719241729381,0.1544028709923803,0.01337770658810988,0.05168724791623158
0.30706525225953857,0.0009002025488041777,67.59189232558653,0.17358351696097604,0.025224656175240143,0.08403630990776913
0.31789119637031094,0.0013489722813246987,67.03223006550998,0.1584660371675711,0.020692296976883382,0.08293125122050224
0.3182835887842678,0.0014809675084507946,67.4093574000464,0.18991503514868213,0.03273442282468509,0.09065969330928779
0.31829330301190417,0.0010434415875056802,67.21122818131501,0.17299020283167288,0.01937786923295017,0.08222377430712093
0.3134702652386778,0.0009070465552176545,67.71203443223176,0.16003268076824972,0.02135431251766694,0.10939293965790951
0.3142472744399826,0.000764554716509758,67.293960715348,0.12440043409695337,0.023186019814433655,0.08164041455016265
0.31696727714495615,0.0010937080323092138,67.33525093110032,0.14386615217776721,0.01659240010804515,0.09387740071507181
0.31551535803776,0.001356581120013029,67.5640138019313,0.14964827521426957,0.02243419085551691,0.07413836375501345
0.3016841977635148,0.0009505319225949686,68.24491487655054,0.16402252452800817,0.021138645728228742,0.06537294948547917
0.3136212022165488,0.0005242007918493551,67.73314771075059,0.16265865994926043,0.01978524724129265,0.08976542755279955
0.30989156139443813,0.0011340099343631047,67.32278543533359,0.15189942943502058,0.025690415834972027,0.07766278018269489
0.31605126851345106,0.0011970799422900099,67.36134315605842,0.15076804805367494,0.01738500512835738,0.09148064568894432
0.33291155401562045,0.0006828308719228305,67.13955902666373,0.1645705085867496,0.02209960845232889,0.08429404812767022
0.31720488999284585,0.0010352968367325906,66.96100180452173,0.1282525168105103,0.026818657165540185,0.06710480009814766
0.31311882188296564,0.0010902452032272199,67.12784466943215,0.1869968638427467,0.018173512976174807,0.09511506816515543
0.32053080901186354,0.0009853785395982123,67.03569743524099,0.10091516164124015,0.019812456069230804,0.06593215069322998
0.3178961273232553,0.0008418458161829293,67.63441472119428,0.18147441808995668,0.030381218253887315,0.08837989394943258
0.317520566942711,0.0012031874447127112,66.91009815969502,0.14696073284622127,0.02289756426062423,0.0982241666728878
0.31864110355929404,0.0009193240508062635,67.91994843577962,0.17105933572824666,0.01897521009342953,0.07323107742377263
0.32733926138897723,0.0007029627674600136,67.67585948111991,0.1563683299887301,0.024210499040313915,0.09633991680508472
0.3082146693880445,0.0005901051028660638,67.36861072633442,0.15595879145094843,0.018727625793635898,0.0849642525107979
0.31784179246086874,0.001252169903999862,67.36013381681533,0.16074785294860996,0.014740336303359717,0.09177915667594395
0.30944171322011077,0.0011233327952942236,67.12594184996189,0.1666082486490189,0.026489455781060683,0.0664486646334612
0.3183330758780535,0.0010175947094258338,67.47343545276605,0.14043689098849346,0.016587762943475942,0.08221450348080622
0.3094878809310834,0.0009119450726298394,67.8169988345476,0.17180038000210343,0.030806850499989165,0.05787878034963245
0.3124957991183695,0.0008942003171593747,67.06467428585256,0.12305717565768798,0.019042670498151178,0.10466950772965695
0.31322946051457257,0.0007848526703116777,66.71597532265413,0.14787739681349912,0.029533058726247424,0.0487900251762324
0.3208549003160683,0.0009137088710880231,67.65535166703984,0.16722730825826237,0.01552531572591977,0.07367872270556725
0.3205107266636545,0.0005759825569759652,67.49623370918239,0.17088540433116545,0.025101974345065014,0.06502437108700566
0.3075256957413217,0.0008527872693062971,66.8895165033947,0.15859814351001222,0.022998905091938603,0.08912050622803357
0.3153296046659991,0.0009378124967297812,67.05197562421607,0.13895197392701808,0.02435098490222061,0.10785918918894877
0.31074252087150495,0.0011219760094380838,66.99917620489894,0.16862427890248016,0.024872090826705044,0.08882372648031289
0.307448970535948,0.0009920147073253273,67.05569644700562,0.13260457650026866,0.019009019430875313,0.12341925545427027
0.31369789769745376,0.001158984622775112,67.2240532433027,0.18828240869622495,0.01576462463198801,0.0583308973516174
0.3131491032692651,0.001269827021022686,67.24805013220208,0.1460525693575077,0.02079632907864313,0.05948223801207152
0.32956029891807315,0.0012116340187648203,67.08666666487125,0.1125886090332629,0.021892121030340536,0.065603286525769
0.3175977589521642,0.0010941019694757114,67.04157119581004,0.1205222802356193,0.019112621515377983,0.08081867042943859
0.30673429499547455,0.0010023725358361568,67.26391057555387,0.14900380364823052,0.02211021588063945,0.06359616437075125
0.31161135597497436,0.0008038423983172881,67.43043044464102,0.1512159812404992,0.022318502124698963,0.06772505868542461
0.3211282997725764,0.0011479888102758633,67.22715545472677,0.1933021037538752,0.01735989421382454,0.08830725285890932
0.32753065663721953,0.0013359494764443058,67.84664014980335,0.12411451523487278,0.022579885126761866,0.060412421753292735
0.30548410012657223,0.0010684212079300837,67.57339684005673,0.1489076305839904,0.01993115190522142,0.06200205980544847
0.3037204536891657,0.0013834518296852246,66.69184474011935,0.1236333076371127,0.018200076399186516,0.07302191870514892
0.3262257910522307,0.0006948856583877832,67.57996566147382,0.1366689383760917,0.024149500552895973,0.07443335393741018
0.31733768506422544,0.0007691673230440918,67.61432847268594,0.18673135669159477,0.017892035153225825,0.09415023575831974
0.3097902436087418,0.0011710403015496526,67.17741131338784,0.1218642668674122,0.019173329640381095,0.0654904037803282
0.3182077745167346,0.0010528580420306503,66.73201701333268,0.16150197575356018,0.021288203400746625,0.06819580023818654
0.29918551356589873,0.0012627564353143617,67.36338803895268,0.157036869257331,0.026497246482616955,0.0877250517441851
0.315020253039583,0.0009969056718546522,67.35676236637745,0.1474440571937612,0.021771136310897193,0.09102091485675073
0.31696692703705853,0.0008264049154943336,66.88890858065606,0.15994704233340995,0.023113153329898672,0.10043086700689882
0.320545620837227,0.0009572813515589915,66.75048792917083,0.12131953121530435,0.019809429856014017,0.08603680532297131
0.3089166242862448,0.0006934632058152531,67.32322751048956,0.18609541767948182,0.02068604150249464,0.0809554608994274
0.31551412296842013,0.0007742818653805931,67.26210757933866,0.19227144638784097,0.020804491065921624,0.08762557610119232
0.30944745224364245,0.001194488799583602,67.18474854656459,0.1490834080484642,0.0221732249440681,0.07498880791167178
0.3165323025340459,0.001174557482893922,67.32496749140644,0.20373144100411172,0.01981612970780696,0.07487848608436783
0.30962792206582185,0.0010726008569612155,66.89683392299547,0.13882235757435182,0.02635999954190484,0.052388345315818693
0.3125513949650387,0.0006557844958079062,67.17737534259624,0.15720993585869444,0.019507335045991434,0.09240123935034002
0.3090251076312586,0.0009283192848974223,67.58399651285802,0.1809334484668138,0.01417103545917853,0.0821718841757762
0.31890681745094196,0.0007550000222679899,67.21301256625246,0.13744289741487306,0.03197118641748008,0.09065558899552459
0.32015070669994,0.0012353066507575531,66.65777156184713,0.11622437164577291,0.019690525236224995,0.03676284258284059
0.3135922765802555,0.0008832555732874798,67.1614692433561,0.11093050749076636,0.02625267914836539,0.07829347438159681
0.31522942796976017,0.0007828504578436901,66.91053344532712,0.19539901096976114,0.026619163367839035,0.06616177740433551
0.30630845151219876,0.0010059592330242848,67.47219724451392,0.13583243303530812,0.024780857249001528,0.1015204375723035
0.3132019401119593,0.0008719691086330777,67.49391170941978,0.14372805444137451,0.02020789112161039,0.08821325373225744
0.3146987722977495,0.0012967487820407415,66.66331465746387,0.12240642619861575,0.022146739279497372,0.0825135311621584
0.33072475854617983,0.0008530378204931619,67.67878544764451,0.16981180342457133,0.015901959162780293,0.07252100545988463
0.30832819784535503,0.0007201543481550738,66.892881753463,0.13002412323783455,0.028960591095273106,0.0849581246519747
